13.29,47.85,43.32,46.14,14.17,7.25,46.41,23.44,0.0
11.91,45.64,38.14,48.28,14.36,10.92,65.55,23.74,0.0
14.43,37.12,51.45,32.45,10.65,10.36,61.13,30.53,0.0
16.36,40.42,52.26,51.32,15.24,9.72,41.86,20.83,0.0
16.08,58.71,49.67,43.78,12.54,9.04,42.22,25.71,0.0
13.96,49.08,34.37,32.0,12.09,9.31,47.02,20.27,0.0
14.93,42.67,40.57,33.71,8.19,8.61,49.91,26.01,0.0
16.48,42.39,45.09,29.82,11.88,11.72,53.37,25.17,0.0
16.4,60.74,49.51,35.58,9.32,8.68,42.98,19.27,0.0
15.72,41.32,38.44,35.19,10.94,7.22,40.84,21.22,0.0
16.07,48.62,44.06,34.83,13.83,10.18,51.62,22.28,0.0
19.06,38.49,44.39,31.9,13.32,9.04,53.23,30.92,0.0
11.74,47.38,53.65,46.18,7.58,8.49,53.05,27.14,0.0
14.13,29.95,50.29,38.88,6.9,6.72,48.29,34.43,0.0
12.83,47.37,48.11,39.97,10.19,11.96,57.37,25.49,0.0
11.46,43.54,57.22,37.95,8.12,9.99,62.66,30.0,0.0
14.81,45.24,42.2,27.72,7.12,8.16,56.1,25.46,0.0
15.33,28.49,44.22,22.73,9.81,8.06,55.14,23.46,0.0
15.45,42.44,51.78,27.21,12.24,10.16,47.99,20.36,0.0
13.02,45.84,34.49,38.19,13.79,9.87,60.01,26.16,0.0
