22.08,57.47,60.11,54.35,21.01,8.39,62.79,35.59,0.0
20.93,47.26,51.75,42.34,17.55,15.03,70.37,40.01,0.0
21.78,56.61,50.03,47.82,15.15,8.62,59.99,34.16,0.0
28.86,61.58,63.87,54.58,25.06,13.14,45.85,19.74,0.0
25.98,54.49,50.2,46.15,22.36,13.85,54.31,26.49,0.0
17.07,54.72,59.77,50.47,22.06,15.14,61.43,37.6,0.0
16.43,45.13,63.96,57.34,16.61,12.44,75.08,28.74,0.0
24.85,57.84,65.65,42.08,18.51,13.84,57.54,32.62,0.0
17.56,55.5,52.88,41.57,21.1,14.76,67.31,33.82,0.0
13.94,52.29,68.69,49.96,23.83,14.98,41.38,29.99,0.0
17.8,53.47,68.01,44.67,15.6,11.34,57.18,25.4,0.0
20.41,51.71,57.48,50.9,17.37,9.5,48.34,26.65,0.0
22.18,64.52,62.95,52.73,15.34,11.06,55.38,28.68,0.0
19.13,46.64,42.1,52.53,14.35,9.14,47.96,28.61,0.0
24.95,44.61,51.21,44.33,21.08,12.83,54.49,36.56,0.0
14.7,44.0,62.73,48.4,13.18,9.85,59.49,28.4,0.0
22.72,59.06,69.68,42.96,12.11,8.06,59.81,31.1,0.0
15.28,56.76,49.6,46.87,12.96,9.54,66.52,35.16,0.0
24.74,44.86,55.52,47.38,17.01,12.85,65.48,28.9,0.0
17.86,50.41,49.02,42.51,17.26,10.26,59.07,20.47,0.0
