21.42,61.66,49.09,48.05,12.04,9.61,46.39,28.15,0.0
17.41,43.36,52.52,41.95,15.19,10.41,42.67,22.97,0.0
14.71,41.28,43.4,39.34,16.92,6.86,63.81,28.83,0.0
23.23,62.78,61.52,40.39,15.09,9.5,39.77,24.34,0.0
19.64,54.7,51.52,51.39,13.82,7.64,54.14,33.93,0.0
23.93,36.91,58.65,50.86,16.18,11.84,68.24,27.61,0.0
29.77,51.82,55.13,57.4,15.87,15.62,60.0,28.38,0.0
18.28,47.66,36.28,39.36,16.83,10.14,62.19,31.34,0.0
20.94,56.23,69.22,38.63,10.79,10.67,62.73,37.59,0.0
12.92,40.08,53.01,34.52,10.66,7.05,48.9,24.96,0.0
17.83,43.78,52.78,55.88,11.31,10.56,71.75,40.55,0.0
21.55,59.97,66.49,53.88,12.54,12.24,47.69,38.37,0.0
14.31,49.51,63.99,49.72,15.36,11.64,54.02,28.87,0.0
16.86,44.2,52.27,44.65,14.73,11.91,40.57,26.47,0.0
17.27,41.75,45.03,37.61,10.9,10.17,40.11,30.17,0.0
14.25,59.04,65.43,39.26,9.82,5.62,47.14,31.63,0.0
23.82,45.05,57.18,52.13,10.89,9.24,51.15,25.37,0.0
18.51,51.34,54.72,43.41,12.25,9.9,48.19,22.35,0.0
15.24,40.47,55.73,34.03,11.38,8.76,48.26,24.06,0.0
15.54,44.82,63.62,44.96,8.7,5.17,45.94,16.4,0.0
