26.14,35.62,52.31,38.68,17.54,14.2,68.96,19.23,0.0
27.65,51.39,46.94,43.85,12.41,11.93,45.49,27.84,0.0
18.85,55.07,49.7,36.32,12.82,11.56,45.58,19.37,0.0
22.53,45.52,47.57,47.85,12.0,11.4,56.55,27.78,0.0
15.59,45.15,59.14,35.37,9.79,10.09,35.92,25.12,0.0
21.59,45.88,54.86,31.53,12.89,8.17,56.12,27.27,0.0
24.19,61.57,58.62,50.82,13.63,13.18,72.96,19.31,0.0
20.61,51.52,63.68,43.63,12.38,11.6,46.83,25.0,0.0
13.56,30.95,52.66,51.01,12.52,9.82,46.64,26.76,0.0
23.25,57.74,50.58,52.85,15.97,10.74,37.63,19.0,0.0
30.15,45.59,54.37,30.55,10.23,10.88,51.91,37.64,0.0
14.82,44.76,57.44,37.32,9.91,8.61,47.15,23.7,0.0
29.46,46.51,49.24,39.12,11.45,10.61,54.61,23.12,0.0
23.5,40.26,42.4,51.18,12.17,6.21,52.3,20.12,0.0
18.53,56.62,47.34,32.97,10.05,7.61,45.32,23.18,0.0
12.8,54.27,50.24,31.1,13.14,8.46,49.93,22.44,0.0
24.08,40.34,57.47,49.76,11.35,9.48,49.62,23.43,0.0
23.14,49.7,58.25,37.76,12.47,10.14,26.87,33.94,0.0
25.74,52.45,36.31,48.67,16.21,10.72,50.02,28.25,0.0
16.93,46.84,31.52,52.42,11.72,10.26,51.24,19.32,0.0
