29.99,61.56,56.67,39.75,16.35,11.95,49.87,36.58,0.0
13.94,39.34,44.68,32.61,13.21,9.82,48.72,30.06,0.0
19.53,51.36,46.56,47.61,18.12,11.64,51.35,22.98,0.0
18.61,56.69,55.61,41.14,14.37,12.03,31.07,22.25,0.0
18.53,39.62,44.37,54.59,10.77,5.13,20.23,31.38,0.0
26.63,46.72,47.71,37.06,10.87,6.28,28.07,25.1,0.0
13.24,57.43,36.96,47.03,14.72,7.2,26.4,21.16,0.0
15.52,39.39,50.99,57.87,16.61,9.25,28.91,22.23,0.0
17.02,40.81,39.43,40.13,20.83,10.9,24.81,15.17,0.0
14.46,43.23,46.78,57.2,11.87,10.19,62.67,20.63,0.0
13.18,46.52,39.4,41.65,15.97,9.89,25.43,24.29,0.0
13.22,38.56,39.28,39.99,12.83,8.07,39.29,26.26,0.0
19.17,28.1,42.4,45.67,11.09,6.3,49.37,28.06,0.0
12.59,39.6,53.81,33.14,10.95,7.32,35.87,15.83,0.0
17.23,47.91,46.36,34.44,16.0,7.38,26.47,25.73,0.0
21.79,46.64,45.15,30.16,11.26,7.64,29.21,19.56,0.0
19.76,49.9,56.83,41.55,14.05,7.16,23.47,23.71,0.0
13.05,31.9,33.1,43.56,9.46,5.52,22.68,15.54,0.0
19.87,43.89,48.52,55.01,12.97,7.75,28.38,30.21,0.0
12.71,40.32,46.72,39.73,10.99,5.83,26.56,19.09,0.0
