18.16,49.01,24.94,6.5,6.36,26.17,55.8,27.83,0.0
27.9,43.1,31.74,9.04,5.03,17.51,66.15,44.13,0.0
17.55,36.1,20.9,7.39,6.36,24.58,65.36,51.74,0.0
32.25,53.72,34.35,7.24,6.86,24.28,48.06,46.38,0.0
20.57,42.88,26.3,8.03,5.69,25.87,41.89,45.89,0.0
27.59,36.7,29.53,7.28,5.24,22.36,45.45,51.67,0.0
27.73,42.69,27.51,7.19,5.63,23.61,41.8,34.31,0.0
33.39,53.52,23.58,7.61,7.03,25.13,37.1,28.01,0.0
25.13,42.93,22.46,7.98,5.95,19.71,33.54,44.54,0.0
32.63,46.61,19.45,5.98,5.63,14.74,40.66,55.66,0.0
25.77,50.75,26.01,6.33,5.75,22.52,39.81,41.68,0.0
24.65,31.79,25.4,10.07,5.98,20.68,47.82,53.5,0.0
32.97,31.19,30.97,7.65,5.8,19.05,44.44,32.39,0.0
29.28,28.11,26.15,8.33,5.37,20.95,43.82,36.37,0.0
28.26,42.55,30.73,7.96,5.2,22.83,50.58,40.98,0.0
28.01,56.01,24.0,8.63,5.08,21.16,52.44,45.22,0.0
28.2,38.13,19.83,5.94,4.85,21.4,39.89,36.9,0.0
24.73,39.2,32.73,11.62,4.63,11.99,41.05,45.16,0.0
24.23,42.97,28.93,13.0,6.82,25.46,55.71,38.42,0.0
23.53,45.85,26.19,7.4,6.04,18.43,43.76,55.27,0.0
