29.22,47.73,24.34,8.74,5.55,14.18,37.07,39.32,0.0
18.33,38.12,20.34,6.47,5.27,23.66,24.19,30.03,0.0
19.78,38.4,34.26,10.12,4.81,18.61,33.35,37.26,0.0
20.5,39.86,18.35,6.99,5.97,20.53,29.65,45.47,0.0
21.33,45.11,36.21,7.93,4.81,20.23,30.53,32.38,0.0
16.83,46.12,20.6,7.72,4.66,15.67,40.4,40.84,0.0
22.13,38.88,22.23,7.13,4.76,24.61,35.57,24.13,0.0
17.73,36.84,23.86,6.49,4.57,10.67,17.84,44.84,0.0
24.84,57.03,37.12,9.41,4.9,15.91,23.11,25.95,0.0
17.46,43.7,37.95,10.7,4.49,15.89,30.5,27.7,0.0
15.77,35.77,32.49,6.97,3.15,16.02,23.47,27.84,0.0
19.73,48.9,24.89,4.87,4.89,18.46,32.28,34.52,0.0
20.32,50.29,31.83,6.36,3.97,16.44,23.01,32.36,0.0
15.36,43.4,31.8,8.44,4.74,17.88,23.58,38.01,0.0
24.86,30.87,29.91,7.28,5.21,17.74,24.79,36.36,0.0
20.93,43.83,22.2,4.57,4.38,18.74,20.25,24.72,0.0
14.35,27.33,29.97,7.63,4.38,9.7,22.28,33.57,0.0
17.71,41.69,29.85,7.2,4.45,17.85,19.79,28.49,0.0
20.92,45.27,33.74,15.07,6.87,16.1,26.01,23.38,0.0
18.41,60.46,33.07,11.6,4.47,17.16,19.26,29.27,0.0
