17.19,28.33,31.12,6.47,2.99,20.63,24.58,30.53,0.0
16.75,35.98,39.66,9.08,6.15,17.31,31.89,31.6,0.0
22.38,21.34,34.51,7.98,3.65,13.63,34.19,43.88,0.0
20.54,35.82,35.48,8.75,4.57,11.21,36.22,43.07,0.0
26.56,30.81,26.35,6.88,5.1,21.04,35.85,41.18,0.0
24.95,33.67,41.12,9.72,6.36,21.84,29.67,44.93,0.0
24.48,35.07,41.51,9.86,3.83,18.55,31.23,37.78,0.0
23.41,35.51,37.55,10.71,6.35,15.99,27.87,55.53,0.0
31.16,42.59,39.94,11.93,6.04,23.18,29.66,38.37,0.0
26.06,51.2,42.0,10.36,5.42,19.18,16.84,36.78,0.0
21.31,37.8,27.57,10.0,4.78,13.9,23.02,31.19,0.0
22.4,48.45,34.56,8.58,5.74,24.36,31.23,34.93,0.0
23.22,44.98,33.42,8.71,5.74,22.95,27.17,47.16,0.0
16.86,42.54,36.38,9.71,7.17,32.76,28.67,41.05,0.0
25.83,35.29,39.54,7.67,6.18,35.2,41.98,42.51,0.0
28.24,50.08,34.22,9.69,5.65,14.74,39.98,32.08,0.0
31.98,45.5,35.06,10.28,4.89,14.54,19.3,43.78,0.0
20.84,40.69,46.11,11.67,5.71,15.67,34.28,40.19,0.0
19.71,43.5,37.07,9.99,7.77,33.88,23.8,31.36,0.0
24.06,36.56,32.85,7.01,6.72,27.43,28.88,40.86,0.0
