18.38,35.75,24.07,7.42,7.03,30.77,60.46,25.29,0.0
19.12,42.31,24.68,8.45,4.7,19.75,65.27,27.68,0.0
19.21,56.38,28.33,7.39,5.38,17.93,61.93,30.45,0.0
17.85,41.27,27.42,5.9,5.45,15.03,52.72,38.7,0.0
17.76,46.08,28.28,8.88,5.89,17.57,62.98,35.81,0.0
16.22,55.55,24.08,7.8,5.29,24.29,45.28,31.27,0.0
16.14,40.72,28.53,8.84,5.87,13.07,51.11,32.98,0.0
17.11,55.35,26.66,10.37,5.6,14.87,42.44,41.25,0.0
17.92,61.26,35.85,8.16,4.57,14.78,40.29,22.03,0.0
19.86,49.34,31.96,10.71,7.41,16.77,34.0,22.02,0.0
21.68,51.64,30.91,7.93,5.84,16.78,50.45,33.76,0.0
15.19,47.37,45.23,9.87,6.95,20.8,26.99,39.54,0.0
17.4,41.38,30.54,7.29,5.93,12.87,31.72,37.9,0.0
17.56,41.41,20.01,4.69,4.85,22.75,24.29,21.58,0.0
22.71,47.09,29.38,5.67,4.43,14.74,27.93,33.9,0.0
14.42,43.39,27.86,6.69,5.76,13.18,30.47,39.33,0.0
21.48,41.34,32.9,6.89,5.58,13.09,21.88,31.98,0.0
18.12,40.79,30.37,7.25,4.37,16.43,28.95,25.8,0.0
17.31,44.74,38.78,6.76,3.7,11.89,33.53,27.57,0.0
17.82,37.07,23.03,6.3,5.43,17.72,63.49,27.79,0.0
