31.49,41.6,19.5,8.94,8.72,31.86,37.98,52.83,0.0
17.55,22.29,15.99,6.83,5.86,28.35,34.74,33.6,0.0
23.72,35.84,18.7,5.19,5.2,21.88,30.77,46.88,0.0
26.35,35.64,23.06,10.33,8.03,25.89,33.24,35.0,0.0
21.51,30.78,26.31,6.0,6.83,31.21,42.82,37.99,0.0
15.69,32.41,16.96,8.04,5.86,31.4,33.18,30.0,0.0
17.96,28.85,21.81,6.4,5.96,30.22,40.96,32.24,0.0
23.09,34.96,20.38,6.67,5.19,26.9,36.39,34.6,0.0
26.79,37.5,18.06,7.57,5.61,23.12,30.19,37.64,0.0
14.56,19.06,25.37,6.22,6.47,29.2,44.42,29.79,0.0
17.86,26.33,19.33,7.3,6.36,25.65,36.45,26.71,0.0
17.04,31.35,15.43,8.51,5.03,16.48,27.66,24.15,0.0
15.66,28.35,14.91,5.17,4.43,19.1,24.98,31.67,0.0
15.68,35.08,20.47,4.98,5.14,24.31,23.09,29.09,0.0
16.29,20.69,12.39,4.09,3.17,13.59,18.02,31.09,0.0
14.67,29.24,17.42,6.41,4.17,21.94,26.36,35.57,0.0
15.98,32.11,15.35,6.63,5.23,22.52,27.29,27.09,0.0
10.14,32.13,18.68,5.37,3.08,21.35,24.24,30.83,0.0
19.1,29.21,14.83,5.88,3.73,19.31,18.36,24.88,0.0
18.49,30.6,15.77,6.75,4.53,10.83,16.78,33.23,0.0
