2.27,6.39,11.82,7.81,2.8,1.4,1.22,1.41,0.0
2.39,9.86,9.82,5.85,2.36,1.28,1.73,1.47,0.0
2.49,7.89,11.27,11.99,3.11,1.84,1.14,1.48,0.0
2.74,10.64,13.46,8.89,3.19,1.88,1.83,1.6,0.0
2.18,4.68,9.43,5.25,1.83,1.14,0.87,1.18,0.0
1.64,5.09,11.88,7.72,2.49,1.26,1.61,1.24,0.0
1.63,10.69,7.92,7.63,2.29,1.28,1.22,1.2,0.0
1.55,5.8,9.99,10.04,2.42,1.57,1.36,1.16,0.0
1.58,2.83,10.59,5.83,2.01,1.3,1.18,1.02,0.0
1.52,4.43,10.8,5.16,1.94,1.5,1.43,1.26,0.0
1.1,2.78,9.35,7.39,1.64,0.97,0.97,0.84,0.0
2.31,5.48,8.71,7.76,2.36,1.5,1.63,1.53,0.0
1.5,5.69,8.23,6.3,2.29,1.38,1.14,1.22,0.0
1.95,4.35,6.79,6.83,2.52,1.66,1.07,1.14,0.0
1.57,3.71,12.12,8.01,2.69,1.45,1.26,1.0,0.0
1.57,4.73,10.97,8.11,2.45,1.14,1.34,1.1,0.0
1.8,3.44,9.14,8.41,2.27,1.41,1.05,1.36,0.0
1.58,4.88,8.76,9.45,2.99,1.5,1.14,1.22,0.0
1.55,4.37,9.54,8.47,2.02,1.45,1.22,1.16,0.0
1.41,3.96,8.63,6.89,1.97,1.3,1.67,1.14,0.0
