2.52,9.96,14.3,11.1,3.32,1.77,1.22,1.47,0.0
1.75,5.82,14.59,7.79,1.87,1.0,1.36,1.24,0.0
1.48,5.53,12.67,7.62,1.87,1.86,1.24,1.47,0.0
2.09,7.17,9.26,8.01,1.52,1.12,1.28,1.38,0.0
2.17,8.94,16.74,7.06,2.33,1.32,1.5,1.26,0.0
2.56,9.44,18.92,9.95,2.36,1.5,1.24,1.41,0.0
2.05,8.34,9.51,9.44,2.66,1.2,1.05,1.4,0.0
2.35,7.28,10.39,9.6,2.02,1.14,0.87,1.36,0.0
1.83,6.76,9.2,7.08,1.9,1.34,1.26,1.1,0.0
1.91,6.37,13.72,6.38,2.28,1.69,1.2,1.36,0.0
1.61,3.87,9.89,7.58,1.96,1.4,1.3,1.16,0.0
1.63,6.95,10.41,9.14,2.54,1.07,1.41,1.32,0.0
1.97,7.62,8.54,6.34,2.43,1.45,1.52,1.63,0.0
2.06,5.31,13.2,9.41,2.64,1.58,1.26,1.52,0.0
2.38,10.83,12.7,8.64,2.3,1.32,1.12,1.38,0.0
1.34,5.04,10.88,5.31,1.7,1.58,1.28,1.0,0.0
1.38,3.2,14.75,7.57,1.75,1.16,1.38,1.0,0.0
1.76,8.51,12.99,7.37,2.12,1.28,1.26,1.16,0.0
1.4,6.89,9.27,9.57,2.69,1.53,1.0,1.34,0.0
1.57,7.11,9.53,7.99,1.95,1.02,1.18,1.12,0.0
