2.49,7.51,12.99,6.2,2.27,1.12,1.26,1.72,0.0
2.21,10.55,11.52,6.24,2.63,1.24,1.0,1.18,0.0
3.34,9.08,10.93,8.42,2.32,1.79,1.43,1.26,0.0
3.47,14.02,11.54,7.92,2.22,1.45,1.36,1.77,0.0
2.74,10.26,11.14,6.75,1.96,0.97,1.34,1.36,0.0
3.82,7.15,13.61,6.77,1.76,1.41,1.36,1.12,0.0
2.38,9.64,9.66,4.56,1.5,1.55,1.52,1.24,0.0
2.47,13.62,11.07,6.35,2.06,1.18,1.34,1.2,0.0
2.66,8.51,11.25,6.26,2.11,1.14,1.3,1.45,0.0
3.22,12.02,10.99,7.82,2.87,1.96,1.52,1.26,0.0
3.06,8.79,9.11,7.27,1.79,1.48,1.2,1.67,0.0
3.15,7.29,7.24,6.16,1.99,1.4,0.92,0.84,0.0
2.58,10.81,9.93,4.59,1.73,1.38,1.53,1.41,0.0
2.37,8.95,6.76,7.97,1.9,1.24,1.38,1.48,0.0
3.51,6.64,8.44,5.68,1.79,1.32,1.2,0.97,0.0
2.85,10.11,12.7,4.25,2.0,1.58,1.3,1.3,0.0
2.13,9.81,9.9,5.17,1.88,1.2,0.95,1.16,0.0
2.72,9.1,10.85,5.45,1.47,1.48,1.1,1.24,0.0
4.02,7.02,7.32,4.65,1.66,1.52,1.32,1.18,0.0
2.69,8.03,10.04,6.42,1.99,1.43,1.22,1.45,0.0
