15.62,42.66,52.38,35.96,17.62,17.61,11.75,8.86,0.0
12.1,33.43,52.33,27.83,12.87,13.99,11.2,5.32,0.0
19.28,46.45,54.3,34.26,15.85,18.78,13.53,10.06,0.0
21.09,50.69,66.59,36.83,12.31,17.36,11.19,7.88,0.0
18.61,50.74,49.39,25.97,11.84,15.2,11.96,6.99,0.0
18.11,40.03,52.11,42.67,12.05,11.66,9.17,7.23,0.0
18.36,41.98,62.3,39.9,16.42,14.72,11.62,8.32,0.0
17.59,45.23,55.89,37.79,13.5,17.91,10.25,7.64,0.0
23.49,43.99,58.93,38.41,17.83,16.45,10.49,9.71,0.0
18.99,51.63,62.43,45.61,18.57,17.09,10.83,9.86,0.0
18.55,47.05,56.93,27.61,11.67,14.72,10.94,8.01,0.0
19.13,40.33,55.21,43.08,18.71,19.98,10.58,8.26,0.0
21.38,47.56,64.6,37.45,14.34,14.7,10.4,10.08,0.0
11.81,44.16,61.65,26.37,12.16,14.78,10.46,6.45,0.0
25.37,42.17,71.09,44.04,13.85,11.27,8.88,10.63,0.0
22.68,51.67,43.1,30.73,16.54,17.08,11.77,10.37,0.0
17.12,35.83,64.02,23.08,10.88,12.44,8.25,8.34,0.0
17.85,37.66,60.76,29.71,7.99,10.55,8.89,8.1,0.0
21.27,43.78,63.43,35.59,11.77,7.88,7.28,9.65,0.0
22.69,48.52,66.99,29.37,16.3,16.39,10.08,10.36,0.0
