21.83,58.9,73.62,47.43,19.96,21.78,15.44,12.61,0.0
16.19,40.13,51.75,46.05,13.07,13.97,13.42,7.29,0.0
32.86,55.71,69.54,55.73,24.36,30.47,15.56,12.67,0.0
31.85,64.45,71.96,37.0,17.98,16.3,16.13,11.87,0.0
21.41,50.92,78.43,63.93,23.07,25.35,14.17,11.67,0.0
18.71,37.14,42.2,44.33,16.11,20.52,15.26,7.01,0.0
17.73,53.89,64.57,27.4,19.12,25.49,15.23,10.11,0.0
23.08,39.88,65.36,45.26,13.92,15.18,10.56,12.84,0.0
28.43,56.97,59.17,35.93,16.64,21.66,16.84,12.53,0.0
24.46,46.0,58.83,63.75,21.88,17.31,12.5,10.55,0.0
17.88,40.41,49.01,38.85,15.71,16.67,14.83,8.72,0.0
35.87,35.11,54.36,39.53,13.89,18.78,13.09,13.59,0.0
35.23,48.38,54.98,56.28,14.01,13.67,9.4,13.01,0.0
21.9,41.5,57.87,38.32,18.24,16.31,12.2,9.45,0.0
27.11,45.92,56.67,39.45,14.39,19.85,13.61,10.92,0.0
19.85,51.74,56.21,38.53,22.9,23.47,16.5,10.5,0.0
15.71,34.32,36.47,41.38,11.1,14.87,9.6,8.61,0.0
11.03,33.31,39.53,34.08,15.02,15.63,8.48,6.37,0.0
16.89,40.62,43.75,36.75,11.52,15.73,11.31,8.69,0.0
18.16,49.87,66.07,36.62,11.03,11.41,12.34,7.66,0.0
