63.88,41.88,29.48,61.2,13.18,11.22,22.56,34.56,0.0
62.83,50.01,23.74,49.84,14.64,13.3,29.82,22.33,0.0
51.04,36.81,25.32,55.17,16.25,15.18,36.18,34.1,0.0
65.22,59.17,31.64,61.92,12.14,17.19,40.3,44.01,0.0
43.37,46.4,25.8,57.04,11.76,9.78,20.44,27.7,0.0
61.75,36.81,36.26,65.97,11.27,14.19,27.73,33.67,0.0
52.33,36.29,23.64,57.01,9.54,12.85,40.52,48.38,0.0
41.58,44.38,27.26,57.85,13.43,11.58,23.34,22.68,0.0
39.52,47.21,26.29,47.39,10.02,10.6,25.1,29.47,0.0
40.8,41.17,28.83,63.37,11.37,9.49,18.68,23.49,0.0
46.5,31.11,20.33,36.51,11.98,9.35,20.78,28.33,0.0
41.07,34.11,37.19,68.56,11.92,8.56,37.69,38.68,0.0
48.98,33.54,21.86,44.37,11.46,8.74,22.69,26.48,0.0
46.74,32.39,26.74,55.01,12.01,9.59,28.76,34.25,0.0
47.63,41.1,21.98,44.94,11.44,11.58,22.15,31.33,0.0
54.99,38.48,17.87,37.43,9.74,10.09,30.46,30.74,0.0
45.36,50.85,16.95,37.13,13.6,8.66,24.91,23.01,0.0
56.1,39.2,25.2,56.77,10.21,10.18,28.88,33.69,0.0
42.09,36.68,23.18,58.4,10.73,12.51,26.08,30.51,0.0
56.9,33.73,25.12,50.1,10.66,10.34,25.72,29.35,0.0
