61.78,29.52,41.15,75.8,10.27,13.8,24.79,43.47,0.0
37.09,30.57,29.69,60.0,10.15,8.77,23.36,37.32,0.0
43.77,31.79,26.87,58.47,10.28,10.91,25.88,39.28,0.0
34.71,25.21,24.81,58.32,8.6,8.58,23.45,35.1,0.0
48.13,27.13,32.37,53.29,10.83,14.52,33.4,38.91,0.0
52.74,25.18,33.25,51.28,13.8,9.93,28.76,37.65,0.0
49.7,32.24,19.6,60.08,10.59,10.93,22.44,30.21,0.0
37.7,31.26,36.11,64.15,11.96,8.04,22.37,39.14,0.0
54.58,27.12,24.81,55.37,8.84,10.87,23.44,33.96,0.0
36.57,29.66,23.88,59.26,8.36,12.12,25.58,32.06,0.0
46.18,33.98,25.46,56.48,8.92,11.36,31.06,40.38,0.0
44.67,28.59,28.77,73.44,12.13,9.59,20.9,27.93,0.0
51.02,35.56,32.68,54.53,13.79,9.99,22.18,35.78,0.0
49.67,24.42,30.12,61.36,14.86,10.84,26.41,30.69,0.0
44.47,27.5,26.86,57.22,7.38,11.59,14.27,36.15,0.0
54.45,29.55,26.45,56.02,10.25,7.63,17.2,29.33,0.0
49.25,28.34,17.41,44.12,12.87,7.93,14.85,20.11,0.0
48.39,22.84,20.4,47.2,9.46,5.46,17.43,36.38,0.0
47.46,36.65,25.98,62.74,7.74,7.84,18.72,30.69,0.0
43.16,42.74,14.04,43.38,10.08,10.1,23.01,32.47,0.0
