41.16,40.96,32.09,55.07,13.83,12.4,27.13,30.88,0.0
31.75,40.38,29.26,52.67,11.96,13.43,31.87,28.03,0.0
56.28,34.88,24.36,55.24,12.5,10.35,41.17,40.95,0.0
35.18,44.85,24.21,50.17,12.31,10.98,23.66,29.22,0.0
56.09,31.97,25.74,53.24,11.1,11.94,23.84,29.73,0.0
40.35,47.96,28.45,55.64,9.94,12.64,28.05,37.21,0.0
34.53,47.34,26.07,59.32,13.83,9.87,20.43,30.22,0.0
56.07,27.63,21.56,44.83,13.79,10.93,23.87,30.71,0.0
61.33,44.7,30.18,54.21,12.34,9.08,32.45,33.02,0.0
53.97,37.86,21.67,57.1,10.47,12.52,26.92,19.8,0.0
54.9,47.51,29.86,58.1,9.71,11.54,33.75,31.69,0.0
40.49,36.02,30.77,63.42,9.97,11.6,25.86,36.91,0.0
58.81,41.97,14.73,47.22,10.24,12.87,33.63,40.25,0.0
60.3,47.36,25.37,52.78,11.3,12.6,28.25,38.62,0.0
42.95,48.32,32.39,56.04,10.36,8.88,28.58,35.92,0.0
34.19,40.89,25.02,52.17,10.97,10.46,27.34,36.24,0.0
30.41,39.33,17.67,37.88,12.3,9.41,28.31,31.5,0.0
36.16,22.27,25.17,55.68,12.52,12.52,32.24,40.61,0.0
51.13,34.1,24.37,45.15,8.25,12.62,30.75,32.07,0.0
47.19,28.45,24.96,48.06,12.76,10.09,26.42,32.4,0.0
