37.55,40.45,39.05,67.97,12.68,13.38,37.02,37.07,0.0
28.51,37.79,25.45,55.62,14.94,11.86,29.76,34.01,0.0
39.64,45.01,23.07,55.93,8.37,8.44,27.37,36.17,0.0
51.46,42.75,46.24,56.52,13.13,14.15,36.54,44.49,0.0
37.93,28.72,21.5,62.77,11.2,10.77,15.96,26.39,0.0
39.39,41.07,25.01,40.41,12.24,11.04,34.97,33.64,0.0
51.51,35.45,28.32,49.74,7.19,11.86,30.59,43.51,0.0
37.43,50.35,30.85,56.41,16.7,12.1,26.76,42.28,0.0
41.42,45.57,22.58,53.14,14.82,10.39,22.53,36.26,0.0
35.73,31.81,23.35,51.27,13.04,10.56,16.33,16.95,0.0
44.39,42.62,24.39,38.33,9.52,11.06,27.45,38.16,0.0
39.28,50.22,29.75,52.88,10.99,11.55,25.39,45.06,0.0
35.49,38.76,26.67,50.9,11.15,12.5,34.75,37.66,0.0
30.51,35.03,14.46,44.12,15.81,12.04,23.38,33.58,0.0
46.0,38.25,19.24,58.95,13.72,11.64,25.71,31.73,0.0
42.28,44.77,29.87,53.59,18.58,15.23,29.16,42.93,0.0
31.92,53.49,22.54,48.26,13.99,16.47,27.05,34.22,0.0
40.05,33.81,30.37,48.17,12.41,14.11,25.92,33.41,0.0
38.87,23.31,22.83,62.14,10.27,10.15,20.05,21.47,0.0
38.31,37.87,23.48,53.5,12.06,10.64,30.94,32.64,0.0
